,tourney_year_id,tourney_order,tourney_type,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_date,year,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,singles_winner_name,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_fin_commit_USD,tourney_region,tourney_city,country_code,latitude,longitude
0,2010-339,1,ATP 250,Brisbane,339,brisbane,Brisbane,2010-01-03,2010,32,16,Outdoor,Hard,Andy Roddick,andy-roddick,r485,Jeremy Chardy,jeremy-chardy,ca12,Marc Gicquel,marc-gicquel,g436,424250.0,Oceania,Brisbane,AU,-27.46794,153.02809
1,2010-451,2,ATP 250,Doha,451,doha,Doha,2010-01-04,2010,32,16,Outdoor,Hard,Nikolay Davydenko,nikolay-davydenko,d402,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,Albert Montanes,albert-montanes,m824,1110250.0,Asia,Doha,QA,25.28545,51.53096
2,2010-891,3,ATP 250,Chennai,891,chennai,Chennai,2010-01-04,2010,32,16,Outdoor,Hard,Marin Cilic,marin-cilic,c977,Marcel Granollers,marcel-granollers,g710,Santiago Ventura,santiago-ventura,v251,450000.0,Asia,Chennai,IN,13.08784,80.27847
3,2010-338,4,ATP 250,Sydney,338,sydney,Sydney,2010-01-11,2010,28,16,Outdoor,Hard,Marcos Baghdatis,marcos-baghdatis,b837,Daniel Nestor,daniel-nestor,n210,Nenad Zimonjic,nenad-zimonjic,z072,424250.0,Oceania,Sydney,AU,-33.86785,151.20732
4,2010-301,5,ATP 250,Auckland,301,auckland,Auckland,2010-01-11,2010,28,16,Outdoor,Hard,John Isner,john-isner,i186,Marcus Daniell,marcus-daniell,d763,Horia Tecau,horia-tecau,t749,407250.0,Oceania,Auckland,NZ,-36.84853,174.76349
5,2010-5012,7,ATP 250,Johannesburg,5012,johannesburg,Johannesburg,2010-02-01,2010,32,16,Outdoor,Hard,Feliciano Lopez,feliciano-lopez,l397,Rohan Bopanna,rohan-bopanna,b757,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,500000.0,Africa,Johannesburg,ZA,-26.20227,28.04363
6,2010-505,8,ATP 250,Santiago,505,santiago,Santiago,2010-02-01,2010,32,16,Outdoor,Clay,Thomaz Bellucci,thomaz-bellucci,bd20,Lukasz Kubot,lukasz-kubot,k540,Oliver Marach,oliver-marach,m760,450000.0,South America,Santiago,CL,-33.45694,-70.64827
7,2010-424,11,ATP 250,San Jose,424,san-jose,San Jose,2010-02-08,2010,32,16,Indoor,Hard,Fernando Verdasco,fernando-verdasco,v306,Mardy Fish,mardy-fish,f339,Sam Querrey,sam-querrey,q927,600000.0,North America,San José,CR,10.95173,-85.1361
8,2010-533,12,ATP 250,Costa do Sauipe,533,costa-do-sauipe,Costa do Sauipe,2010-02-08,2010,32,16,Outdoor,Clay,Juan Carlos Ferrero,juan-carlos-ferrero,f316,Pablo Cuevas,pablo-cuevas,c882,Marcel Granollers,marcel-granollers,g710,500000.0,South America,Mata de São João,BR,-12.53028,-38.29917
9,2010-402,13,ATP 500,Memphis,402,memphis,Memphis,2010-02-15,2010,32,16,Indoor,Hard,Sam Querrey,sam-querrey,q927,John Isner,john-isner,i186,Sam Querrey,sam-querrey,q927,1226500.0,North America,Memphis,US,27.53587,-82.56121
10,2010-506,15,ATP 250,Buenos Aires,506,buenos-aires,Buenos Aires,2010-02-15,2010,32,16,Outdoor,Clay,Juan Carlos Ferrero,juan-carlos-ferrero,f316,Sebastian Prieto,sebastian-prieto,p324,Horacio Zeballos,horacio-zeballos,z184,544300.0,South America,Buenos Aires,AR,-34.61315,-58.37723
11,2010-495,16,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2010-02-22,2010,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Simon Aspelin,simon-aspelin,a324,Paul Hanley,paul-hanley,h421,2233000.0,Asia,Dubai,AE,25.0657,55.17128
12,2010-807,17,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2010-02-22,2010,32,16,Outdoor,Clay,David Ferrer,david-ferrer,f401,Lukasz Kubot,lukasz-kubot,k540,Oliver Marach,oliver-marach,m760,1081500.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
13,2010-499,18,ATP 250,Delray Beach,499,delray-beach,Delray Beach,2010-02-22,2010,32,16,Outdoor,Hard,Ernests Gulbis,ernests-gulbis,g858,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,500000.0,North America,Delray Beach,US,26.46146,-80.07282
14,2010-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,Indian Wells,2010-03-11,2010,96,32,Outdoor,Hard,Ivan Ljubicic,ivan-ljubicic,l360,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,4702285.0,North America,Indian Wells,US,33.71791,-116.34311
15,2010-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,Miami,2010-03-24,2010,96,32,Outdoor,Hard,Andy Roddick,andy-roddick,r485,Lukas Dlouhy,lukas-dlouhy,d487,Leander Paes,leander-paes,p269,4500000.0,North America,Miami,US,25.77427,-80.19366
16,2010-717,21,ATP 250,Houston,717,houston,"Houston, United States",2010-04-05,2010,28,16,Outdoor,Clay,Juan Ignacio Chela,juan-ignacio-chela,c514,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,500000.0,North America,Houston,US,37.32616,-91.95599
17,2010-315,38,ATP 250,Newport,315,newport,"Newport, United States",2010-07-05,2010,32,16,Outdoor,Grass,Mardy Fish,mardy-fish,f339,Carsten Ball,carsten-ball,bd59,Chris Guccione,chris-guccione,g621,500000.0,North America,Newport,US,35.6048,-91.2818
18,2010-6116,42,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2010-07-19,2010,28,16,Outdoor,Hard,Mardy Fish,mardy-fish,f339,Scott Lipsky,scott-lipsky,l580,Rajeev Ram,rajeev-ram,r548,600000.0,North America,Atlanta,US,33.749,-84.38798
19,2010-423,44,ATP 250,Los Angeles,423,los-angeles,"Los Angeles, United States",2010-07-26,2010,28,16,Outdoor,Hard,Sam Querrey,sam-querrey,q927,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,700000.0,North America,Los Angeles,US,34.05223,-118.24368
20,2010-418,46,ATP 500,Washington,418,washington,"Washington, United States",2010-08-01,2010,48,16,Outdoor,Hard,David Nalbandian,david-nalbandian,n301,Mardy Fish,mardy-fish,f339,Mark Knowles,mark-knowles,k171,1402000.0,North America,Washington,US,33.73679,-82.73931
21,2010-421,47,Masters 1000,ATP Masters 1000 Canada,421,toronto,"Toronto, Canada",2010-08-09,2010,56,24,Outdoor,Hard,Andy Murray,andy-murray,mc10,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,3000000.0,North America,Toronto,CA,43.70011,-79.4163
22,2010-422,48,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2010-08-15,2010,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,3000000.0,North America,Cincinnati,US,39.12711,-84.51439
23,2010-3348,49,ATP 250,New Haven,3348,new-haven,New Haven,2010-08-22,2010,48,16,Outdoor,Hard,Sergiy Stakhovsky,sergiy-stakhovsky,sc77,Robert Lindstedt,robert-lindstedt,l335,Horia Tecau,horia-tecau,t749,750000.0,North America,New Haven,US,38.60838,-91.21904
24,2010-560,50,Grand Slam,US Open,560,us-open,New York,2010-08-30,2010,128,64,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,10508000.0,North America,New York City,US,40.71427,-74.00597
25,2010-6003,53,ATP 250,Kuala Lumpur,6003,kuala-lumpur,Kuala Lumpur,2010-09-27,2010,28,16,Indoor,Hard,Mikhail Youzhny,mikhail-youzhny,y061,Frantisek Cermak,frantisek-cermak,c445,Michal Mertinak,michal-mertinak,m776,947750.0,Asia,Kuala Lumpur,MY,3.1412,101.68653
26,2010-1720,54,ATP 250,Bangkok,1720,bangkok,Bangkok,2010-09-27,2010,28,16,Indoor,Hard,Guillermo Garcia-Lopez,guillermo-garcia-lopez,g476,Christopher Kas,christopher-kas,k406,Viktor Troicki,viktor-troicki,t840,608500.0,Asia,Bangkok,TH,13.75398,100.50144
27,2010-747,55,ATP 500,Beijing,747,beijing,"Beijing, China",2010-10-04,2010,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,3336500.0,Asia,Beijing,CN,39.9075,116.39723
28,2010-329,56,ATP 500,Tokyo,329,tokyo,Tokyo,2010-10-04,2010,32,16,Outdoor,Hard,Rafael Nadal,rafael-nadal,n409,Eric Butorac,eric-butorac,bc35,Jean-Julien Rojer,jean-julien-rojer,r513,1226500.0,Asia,Tokyo,JP,35.6895,139.69171
29,2010-5014,57,Masters 1000,ATP Masters 1000 Shanghai,5014,shanghai,"Shanghai, China",2010-10-10,2010,56,24,Outdoor,Hard,Andy Murray,andy-murray,mc10,Jurgen Melzer,jurgen-melzer,m762,Leander Paes,leander-paes,p269,5250000.0,Asia,Shanghai,CN,31.22222,121.45806
30,2010-438,58,ATP 250,Moscow,438,moscow,"Moscow, Russia",2010-10-18,2010,28,16,Indoor,Hard,Viktor Troicki,viktor-troicki,t840,Igor Kunitsyn,igor-kunitsyn,k403,Dmitry Tursunov,dmitry-tursunov,t315,1080500.0,Europe,Moscow,RU,55.75222,37.61556
31,2010-568,60,ATP 250,St. Petersburg,568,st-petersburg,"St. Petersburg, Russia",2010-10-25,2010,32,16,Indoor,Hard,Mikhail Kukushkin,mikhail-kukushkin,k926,Daniele Bracciali,daniele-bracciali,b570,Potito Starace,potito-starace,s843,750000.0,Europe,Saint Petersburg,RU,59.93863,30.31413
32,2010-605,66,ATP Finals,ATP Finals,605,atp-finals,"London, Great Britain",2010-11-21,2010,8,8,Indoor,Hard,Roger Federer,roger-federer,f324,Daniel Nestor,daniel-nestor,n210,Nenad Zimonjic,nenad-zimonjic,z072,5070000.0,Europe,London,GB,51.50853,-0.12574
33,2011-339,1,ATP 250,Brisbane,339,brisbane,"Brisbane, Australia",2011-01-02,2011,32,16,Outdoor,Hard,Robin Soderling,robin-soderling,sa49,Lukas Dlouhy,lukas-dlouhy,d487,Paul Hanley,paul-hanley,h421,474050.0,Oceania,Brisbane,AU,-27.46794,153.02809
34,2011-451,2,ATP 250,Doha,451,doha,"Doha, Qatar",2011-01-03,2011,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,1110250.0,Asia,Doha,QA,25.28545,51.53096
35,2011-891,3,ATP 250,Chennai,891,chennai,"Chennai, India",2011-01-03,2011,32,16,Outdoor,Hard,Stan Wawrinka,stan-wawrinka,w367,Mahesh Bhupathi,mahesh-bhupathi,b471,Leander Paes,leander-paes,p269,450000.0,Asia,Chennai,IN,13.08784,80.27847
36,2011-338,4,ATP 250,Sydney,338,sydney,"Sydney, Australia",2011-01-10,2011,28,16,Outdoor,Hard,Gilles Simon,gilles-simon,sd32,Lukas Dlouhy,lukas-dlouhy,d487,Paul Hanley,paul-hanley,h421,474050.0,Oceania,Sydney,AU,-33.86785,151.20732
37,2011-301,5,ATP 250,Auckland,301,auckland,"Auckland, New Zealand",2011-01-10,2011,28,16,Outdoor,Hard,David Ferrer,david-ferrer,f401,Marcel Granollers,marcel-granollers,g710,Tommy Robredo,tommy-robredo,r419,450000.0,Oceania,Auckland,NZ,-36.84853,174.76349
38,2011-5012,7,ATP 250,Johannesburg,5012,johannesburg,"Johannesburg, South Africa",2011-01-31,2011,32,16,Outdoor,Hard,Kevin Anderson,kevin-anderson,a678,Jamie Cerretani,jamie-cerretani,c922,Adil Shamasdin,adil-shamasdin,sb92,500000.0,Africa,Johannesburg,ZA,-26.20227,28.04363
39,2011-505,8,ATP 250,Santiago,505,santiago,"Santiago, Chile",2011-01-31,2011,32,16,Outdoor,Clay,Tommy Robredo,tommy-robredo,r419,Marcelo Melo,marcelo-melo,m919,Bruno Soares,bruno-soares,s938,450000.0,South America,Santiago,CL,-33.45694,-70.64827
40,2011-424,11,ATP 250,San Jose,424,san-jose,"San Jose, United States",2011-02-07,2011,32,16,Indoor,Hard,Milos Raonic,milos-raonic,r975,Scott Lipsky,scott-lipsky,l580,Rajeev Ram,rajeev-ram,r548,600000.0,North America,San José,CR,10.95173,-85.1361
41,2011-533,12,ATP 250,Costa do Sauipe,533,costa-do-sauipe,"Costa do Sauipe, Brazil",2011-02-07,2011,28,16,Outdoor,Clay,Nicolas Almagro,nicolas-almagro,a479,Marcelo Melo,marcelo-melo,m919,Bruno Soares,bruno-soares,s938,527700.0,South America,Mata de São João,BR,-12.53028,-38.29917
42,2011-402,13,ATP 500,Memphis,402,memphis,"Memphis, United States",2011-02-14,2011,32,16,Indoor,Hard,Andy Roddick,andy-roddick,r485,Max Mirnyi,max-mirnyi,m595,Daniel Nestor,daniel-nestor,n210,1226500.0,North America,Memphis,US,27.53587,-82.56121
43,2011-506,15,ATP 250,Buenos Aires,506,buenos-aires,"Buenos Aires, Argentina",2011-02-14,2011,32,16,Outdoor,Clay,Nicolas Almagro,nicolas-almagro,a479,Oliver Marach,oliver-marach,m760,Leonardo Mayer,leonardo-mayer,md56,547900.0,South America,Buenos Aires,AR,-34.61315,-58.37723
44,2011-495,16,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2011-02-21,2011,32,16,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Sergiy Stakhovsky,sergiy-stakhovsky,sc77,Mikhail Youzhny,mikhail-youzhny,y061,2233000.0,Asia,Dubai,AE,25.0657,55.17128
45,2011-807,17,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2011-02-21,2011,32,16,Outdoor,Clay,David Ferrer,david-ferrer,f401,Victor Hanescu,victor-hanescu,h528,Horia Tecau,horia-tecau,t749,1226500.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
46,2011-499,18,ATP 250,Delray Beach,499,delray-beach,"Delray Beach, United States",2011-02-21,2011,32,16,Outdoor,Hard,Juan Martin del Potro,juan-martin-del-potro,d683,Scott Lipsky,scott-lipsky,l580,Rajeev Ram,rajeev-ram,r548,442500.0,North America,Delray Beach,US,26.46146,-80.07282
47,2011-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,"Indian Wells, United States",2011-03-10,2011,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Alexandr Dolgopolov,alexandr-dolgopolov,d801,Xavier Malisse,xavier-malisse,m680,4717540.0,North America,Indian Wells,US,33.71791,-116.34311
48,2011-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,"Miami, United States",2011-03-23,2011,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Mahesh Bhupathi,mahesh-bhupathi,b471,Leander Paes,leander-paes,p269,4500000.0,North America,Miami,US,25.77427,-80.19366
49,2011-717,21,ATP 250,Houston,717,houston,"Houston, United States",2011-04-04,2011,28,16,Outdoor,Clay,Ryan Sweeting,ryan-sweeting,sg87,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,500000.0,North America,Houston,US,37.32616,-91.95599
50,2011-315,38,ATP 250,Newport,315,newport,"Newport, United States",2011-07-04,2011,32,16,Outdoor,Grass,John Isner,john-isner,i186,Matthew Ebden,matthew-ebden,e690,Ryan Harrison,ryan-harrison,h940,500000.0,North America,Newport,US,35.6048,-91.2818
51,2011-6116,42,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2011-07-18,2011,28,16,Outdoor,Hard,Mardy Fish,mardy-fish,f339,Alex Bogomolov Jr.,alex-bogomolov-jr.,b842,Matthew Ebden,matthew-ebden,e690,600000.0,North America,Atlanta,US,33.749,-84.38798
52,2011-423,43,ATP 250,Los Angeles,423,los-angeles,"Los Angeles, United States",2011-07-25,2011,28,16,Outdoor,Hard,Ernests Gulbis,ernests-gulbis,g858,Mark Knowles,mark-knowles,k171,Xavier Malisse,xavier-malisse,m680,700000.0,North America,Los Angeles,US,34.05223,-118.24368
53,2011-418,46,ATP 500,Washington,418,washington,"Washington, United States",2011-07-31,2011,48,16,Outdoor,Hard,Radek Stepanek,radek-stepanek,s694,Michael Llodra,michael-llodra,l428,Nenad Zimonjic,nenad-zimonjic,z072,1402900.0,North America,Washington,US,33.73679,-82.73931
54,2011-421,48,Masters 1000,ATP Masters 1000 Canada,421,montreal,"Montreal, Canada",2011-08-08,2011,56,24,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Michael Llodra,michael-llodra,l428,Nenad Zimonjic,nenad-zimonjic,z072,3000000.0,North America,Montréal,CA,45.50884,-73.58781
55,2011-422,49,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2011-08-14,2011,56,24,Outdoor,Hard,Andy Murray,andy-murray,mc10,Mahesh Bhupathi,mahesh-bhupathi,b471,Leander Paes,leander-paes,p269,3200000.0,North America,Cincinnati,US,39.12711,-84.51439
56,2011-6242,50,ATP 250,Winston-Salem,6242,winston-salem,"Winston-Salem, United States",2011-08-21,2011,48,16,Outdoor,Hard,John Isner,john-isner,i186,Jonathan Erlich,jonathan-erlich,e152,Andy Ram,andy-ram,r399,625000.0,North America,Winston-Salem,US,36.09986,-80.24422
57,2011-560,51,Grand Slam,US Open,560,us-open,"New York, United States",2011-08-29,2011,128,64,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Jurgen Melzer,jurgen-melzer,m762,Philipp Petzschner,philipp-petzschner,p624,10768000.0,North America,New York City,US,40.71427,-74.00597
58,2011-6003,54,ATP 250,Kuala Lumpur,6003,kuala-lumpur,"Kuala Lumpur, Malaysia",2011-09-26,2011,28,16,Indoor,Hard,Janko Tipsarevic,janko-tipsarevic,t742,Eric Butorac,eric-butorac,bc35,Jean-Julien Rojer,jean-julien-rojer,r513,947750.0,Asia,Kuala Lumpur,MY,3.1412,101.68653
59,2011-1720,55,ATP 250,Bangkok,1720,bangkok,"Bangkok, Thailand",2011-09-26,2011,28,16,Indoor,Hard,Andy Murray,andy-murray,mc10,Oliver Marach,oliver-marach,m760,Aisam-Ul-Haq Qureshi,aisam-ul-haq-qureshi,q019,644500.0,Asia,Bangkok,TH,13.75398,100.50144
60,2011-747,56,ATP 500,Beijing,747,beijing,"Beijing, China",2011-10-03,2011,32,16,Outdoor,Hard,Tomas Berdych,tomas-berdych,ba47,Michael Llodra,michael-llodra,l428,Nenad Zimonjic,nenad-zimonjic,z072,3336500.0,Asia,Beijing,CN,39.9075,116.39723
61,2011-329,57,ATP 500,Tokyo,329,tokyo,"Tokyo, Japan",2011-10-03,2011,32,16,Outdoor,Hard,Andy Murray,andy-murray,mc10,Andy Murray,andy-murray,mc10,Jamie Murray,jamie-murray,mc81,1341000.0,Asia,Tokyo,JP,35.6895,139.69171
62,2011-5014,58,Masters 1000,ATP Masters 1000 Shanghai,5014,shanghai,"Shanghai, China",2011-10-09,2011,56,24,Outdoor,Hard,Andy Murray,andy-murray,mc10,Max Mirnyi,max-mirnyi,m595,Daniel Nestor,daniel-nestor,n210,5650000.0,Asia,Shanghai,CN,31.22222,121.45806
63,2011-438,59,ATP 250,Moscow,438,moscow,"Moscow, Russia",2011-10-17,2011,28,16,Indoor,Hard,Janko Tipsarevic,janko-tipsarevic,t742,Frantisek Cermak,frantisek-cermak,c445,Filip Polasek,filip-polasek,pa46,805500.0,Europe,Moscow,RU,55.75222,37.61556
64,2011-568,61,ATP 250,St. Petersburg,568,st-petersburg,"St. Petersburg, Russia",2011-10-24,2011,32,16,Indoor,Hard,Marin Cilic,marin-cilic,c977,Colin Fleming,colin-fleming,f454,Ross Hutchins,ross-hutchins,h635,750000.0,Europe,Saint Petersburg,RU,59.93863,30.31413
65,2011-605,66,ATP Finals,ATP Finals,605,atp-finals,"London, Great Britain",2011-11-20,2011,16,8,Indoor,Hard,Roger Federer,roger-federer,f324,Max Mirnyi,max-mirnyi,m595,Daniel Nestor,daniel-nestor,n210,5070000.0,Europe,London,GB,51.50853,-0.12574
66,2012-339,1,ATP 250,Brisbane,339,brisbane,"Brisbane, Australia",2012-01-01,2012,32,16,Outdoor,Hard,Andy Murray,andy-murray,mc10,Max Mirnyi,max-mirnyi,m595,Daniel Nestor,daniel-nestor,n210,486000.0,Oceania,Brisbane,AU,-27.46794,153.02809
67,2012-451,2,ATP 250,Doha,451,doha,"Doha, Qatar",2012-01-02,2012,32,16,Outdoor,Hard,Jo-Wilfried Tsonga,jo-wilfried-tsonga,t786,Filip Polasek,filip-polasek,pa46,Lukas Rosol,lukas-rosol,r685,1110250.0,Asia,Doha,QA,25.28545,51.53096
68,2012-891,3,ATP 250,Chennai,891,chennai,"Chennai, India",2012-01-02,2012,28,16,Outdoor,Hard,Milos Raonic,milos-raonic,r975,Leander Paes,leander-paes,p269,Janko Tipsarevic,janko-tipsarevic,t742,450000.0,Asia,Chennai,IN,13.08784,80.27847
69,2012-338,4,ATP 250,Sydney,338,sydney,"Sydney, Australia",2012-01-09,2012,28,16,Outdoor,Hard,Jarkko Nieminen,jarkko-nieminen,n289,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,486000.0,Oceania,Sydney,AU,-33.86785,151.20732
70,2012-301,5,ATP 250,Auckland,301,auckland,"Auckland, New Zealand",2012-01-09,2012,28,16,Outdoor,Hard,David Ferrer,david-ferrer,f401,Oliver Marach,oliver-marach,m760,Alexander Peya,alexander-peya,p467,450000.0,Oceania,Auckland,NZ,-36.84853,174.76349
71,2012-505,8,ATP 250,Vina del Mar,505,vina-del-mar,"Vina del Mar, Chile",2012-01-30,2012,28,16,Outdoor,Clay,Juan Monaco,juan-monaco,ma21,Daniel Gimeno-Traver,daniel-gimeno-traver,g676,Fred Gil,fred-gil,g717,450000.0,South America,Viña del Mar,CL,-33.02457,-71.55183
72,2012-424,11,ATP 250,San Jose,424,san-jose,"San Jose, United States",2012-02-13,2012,28,16,Indoor,Hard,Milos Raonic,milos-raonic,r975,Mark Knowles,mark-knowles,k171,Xavier Malisse,xavier-malisse,m680,600000.0,North America,San José,CR,10.95173,-85.1361
73,2012-533,12,ATP 250,Sao Paulo,533,sao-paulo,"Sao Paulo, Brazil",2012-02-13,2012,28,16,Indoor,Clay,Nicolas Almagro,nicolas-almagro,a479,Eric Butorac,eric-butorac,bc35,Bruno Soares,bruno-soares,s938,532800.0,South America,São Paulo,BR,-23.5475,-46.63611
74,2012-402,13,ATP 500,Memphis,402,memphis,"Memphis, United States",2012-02-20,2012,32,16,Indoor,Hard,Jurgen Melzer,jurgen-melzer,m762,Max Mirnyi,max-mirnyi,m595,Daniel Nestor,daniel-nestor,n210,1281500.0,North America,Memphis,US,27.53587,-82.56121
75,2012-506,15,ATP 250,Buenos Aires,506,buenos-aires,"Buenos Aires, Argentina",2012-02-20,2012,32,16,Outdoor,Clay,David Ferrer,david-ferrer,f401,David Marrero,david-marrero,m984,Fernando Verdasco,fernando-verdasco,v306,553100.0,South America,Buenos Aires,AR,-34.61315,-58.37723
76,2012-495,16,ATP 500,Dubai,495,dubai,"Dubai, United Arab Emirates",2012-02-27,2012,32,16,Outdoor,Hard,Roger Federer,roger-federer,f324,Mahesh Bhupathi,mahesh-bhupathi,b471,Rohan Bopanna,rohan-bopanna,b757,2313975.0,Asia,Dubai,AE,25.0657,55.17128
77,2012-807,17,ATP 500,Acapulco,807,acapulco,"Acapulco, Mexico",2012-02-27,2012,32,16,Outdoor,Clay,David Ferrer,david-ferrer,f401,David Marrero,david-marrero,m984,Fernando Verdasco,fernando-verdasco,v306,1281500.0,North America,Acapulco de Juárez,MX,16.84942,-99.90891
78,2012-499,18,ATP 250,Delray Beach,499,delray-beach,"Delray Beach, United States",2012-02-27,2012,32,16,Outdoor,Hard,Kevin Anderson,kevin-anderson,a678,Colin Fleming,colin-fleming,f454,Ross Hutchins,ross-hutchins,h635,500000.0,North America,Delray Beach,US,26.46146,-80.07282
79,2012-404,19,Masters 1000,ATP Masters 1000 Indian Wells,404,indian-wells,"Indian Wells, United States",2012-03-08,2012,96,32,Outdoor,Hard,Roger Federer,roger-federer,f324,Marc Lopez,marc-lopez,l480,Rafael Nadal,rafael-nadal,n409,5816010.0,North America,Indian Wells,US,33.71791,-116.34311
80,2012-403,20,Masters 1000,ATP Masters 1000 Miami,403,miami,"Miami, United States",2012-03-21,2012,96,32,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Leander Paes,leander-paes,p269,Radek Stepanek,radek-stepanek,s694,4828050.0,North America,Miami,US,25.77427,-80.19366
81,2012-717,21,ATP 250,Houston,717,houston,"Houston, United States",2012-04-09,2012,28,16,Outdoor,Clay,Juan Monaco,juan-monaco,ma21,James Blake,james-blake,b676,Sam Querrey,sam-querrey,q927,500000.0,North America,Houston,US,37.32616,-91.95599
82,2012-315,39,ATP 250,Newport,315,newport,"Newport, United States",2012-07-09,2012,32,16,Outdoor,Grass,John Isner,john-isner,i186,Santiago Gonzalez,santiago-gonzalez,g551,Scott Lipsky,scott-lipsky,l580,455750.0,North America,Newport,US,35.6048,-91.2818
83,2012-6116,44,ATP 250,Atlanta,6116,atlanta,"Atlanta, United States",2012-07-16,2012,28,16,Outdoor,Hard,Andy Roddick,andy-roddick,r485,Matthew Ebden,matthew-ebden,e690,Ryan Harrison,ryan-harrison,h940,546900.0,North America,Atlanta,US,33.749,-84.38798
84,2012-423,47,ATP 250,Los Angeles,423,los-angeles,"Los Angeles, United States",2012-07-23,2012,28,16,Outdoor,Hard,Sam Querrey,sam-querrey,q927,Ruben Bemelmans,ruben-bemelmans,be54,Xavier Malisse,xavier-malisse,m680,638050.0,North America,Los Angeles,US,34.05223,-118.24368
85,2012-418,49,ATP 500,Washington,418,washington,"Washington, United States",2012-07-30,2012,32,16,Outdoor,Hard,Alexandr Dolgopolov,alexandr-dolgopolov,d801,Treat Huey,treat-huey,h788,Dominic Inglot,dominic-inglot,i200,1286260.0,North America,Washington,US,33.73679,-82.73931
86,2012-421,50,Masters 1000,ATP Masters 1000 Canada,421,toronto,"Toronto, Canada",2012-08-06,2012,48,24,Outdoor,Hard,Novak Djokovic,novak-djokovic,d643,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,3218700.0,North America,Toronto,CA,43.70011,-79.4163
87,2012-422,51,Masters 1000,ATP Masters 1000 Cincinnati,422,cincinnati,"Cincinnati, United States",2012-08-12,2012,56,24,Outdoor,Hard,Roger Federer,roger-federer,f324,Robert Lindstedt,robert-lindstedt,l335,Horia Tecau,horia-tecau,t749,3433280.0,North America,Cincinnati,US,39.12711,-84.51439
88,2012-6242,52,ATP 250,Winston-Salem,6242,winston-salem,"Winston-Salem, United States",2012-08-19,2012,48,16,Outdoor,Hard,John Isner,john-isner,i186,Santiago Gonzalez,santiago-gonzalez,g551,Scott Lipsky,scott-lipsky,l580,625000.0,North America,Winston-Salem,US,36.09986,-80.24422
89,2012-560,53,Grand Slam,US Open,560,us-open,"New York, United States",2012-08-27,2012,128,64,Outdoor,Hard,Andy Murray,andy-murray,mc10,Bob Bryan,bob-bryan,b588,Mike Bryan,mike-bryan,b589,11777000.0,North America,New York City,US,40.71427,-74.00597
